Word_Count,Homoglyphs,Total_Abnormal_Count,html_tags,js_code,Label
42,0,0,0,0,0
49,0,0,0,0,0
358,0,0,0,0,0
111,0,1,2,0,1
48,0,0,0,0,0
16,0,0,0,0,1
83,0,0,0,0,0
75,0,2,0,0,0
15,0,0,0,0,0
354,0,0,0,0,0
85,0,0,3,0,0
124,0,0,0,0,0
47,0,0,0,0,0
90,0,0,0,0,0
23,0,0,2,0,0
78,0,0,1,0,0
139,0,0,0,0,0
371,0,0,0,0,0
50,0,1,0,0,0
2,0,0,0,0,1
29,0,0,0,0,0
401,0,0,0,0,0
107,0,1,0,0,0
10,0,0,0,0,0
82,0,0,2,0,1
70,0,0,0,0,0
380,0,0,0,0,0
194,0,0,1,0,0
26,0,0,0,0,0
328,0,0,0,0,0
113,0,1,0,0,0
1550,0,2,0,0,0
145,0,0,0,0,0
127,0,0,0,0,0
62,0,0,1,0,1
146,0,0,0,0,0
161,0,0,0,0,0
621,0,0,0,0,0
112,0,0,0,0,0
24,0,0,0,0,0
32,0,0,0,0,0
1755,0,50,0,0,0
133,0,0,0,0,0
187,0,0,0,0,0
40,0,0,0,0,0
160,0,0,0,0,0
168,0,1,0,0,0
145,0,1,0,0,0
203,0,0,0,0,0
568,0,0,0,0,0
154,0,0,0,0,0
11,0,0,0,0,0
455,0,0,1,0,0
316,0,3,0,0,0
6,0,0,0,0,1
22,0,0,0,0,0
24,0,0,0,0,0
1269,0,2,0,0,0
396,0,0,0,0,0
60,0,0,1,0,1
30,0,0,0,0,0
206,0,1,1,0,0
440,0,0,0,0,0
64,0,0,0,0,0
243,0,0,0,0,0
662,0,2,0,0,0
141,0,0,20,0,0
377,0,0,0,0,0
110,0,0,0,0,0
11,0,0,0,0,0
60,0,0,0,0,0
151,0,0,0,0,0
2842,0,0,1491,0,0
382,0,0,0,0,0
243,0,0,0,0,0
360,0,2,2,0,0
548,0,3,0,0,0
39,0,0,0,0,0
139,0,0,0,0,1
100,0,0,0,0,0
336,0,0,0,0,0
37,0,0,0,0,0
59,0,0,1,0,0
164,0,0,0,0,0
2,0,0,0,0,1
16,0,0,0,0,0
536,0,7,0,0,0
108,0,1,0,0,0
241,0,0,0,0,0
28,0,0,0,0,0
219,0,0,1,0,0
21,0,0,2,0,1
52,0,1,0,0,0
48,0,0,0,0,0
14,0,0,0,0,0
559,0,0,1,0,0
147,0,0,0,0,0
98,0,0,0,0,0
143,0,6,0,0,1
18,0,0,1,0,1
129,0,0,0,0,1
16,0,0,0,0,0
138,0,0,0,0,0
89,0,0,5,0,0
126,0,0,0,0,0
15,0,0,0,0,0
110,0,0,0,0,0
398,0,0,0,0,0
63,0,0,0,0,0
30,0,0,0,0,0
34,0,0,0,0,0
81,0,0,1,0,0
56,0,0,0,0,0
51,0,0,0,0,0
90,0,1,0,0,0
3311,0,1,0,0,0
132,0,0,0,0,0
44,0,0,0,0,0
62,0,0,0,0,0
93,0,6,1,0,0
24,0,0,0,0,0
49,0,0,0,0,0
103,0,0,0,0,0
165,0,0,0,0,0
136,0,1,2,0,0
167,0,0,0,0,0
87,0,2,0,0,0
570,0,0,2,0,0
154,0,0,1,0,0
381,0,7,0,0,0
11,0,0,0,0,0
13,0,0,0,0,0
60,0,2,0,0,0
64,0,0,0,0,0
234,0,0,0,0,0
108,0,4,0,0,0
55,0,0,0,0,0
45,0,0,1,0,0
313,0,14,0,0,0
32,0,0,2,0,0
73,0,0,0,0,0
3240,0,28,0,0,0
12,0,0,0,0,0
131,0,0,0,0,0
99,0,1,0,0,0
154,0,0,0,0,0
110,0,0,5,0,0
77,0,4,0,0,0
2,0,0,0,0,0
52,0,0,0,0,0
194,0,0,0,0,0
10,0,0,0,0,0
18,0,0,0,0,0
37,0,1,0,0,0
29,0,0,0,0,0
125,0,0,0,0,0
32,0,1,0,0,0
39,0,0,3,0,1
120,0,0,0,0,0
170,0,3,0,0,0
63,0,0,0,0,0
120,0,0,0,0,0
18,0,0,0,0,0
33,0,0,2,0,1
142,0,0,13,0,0
17,0,0,0,0,0
8,0,0,0,0,0
31,0,0,0,0,0
66,0,0,0,0,0
87,0,4,0,0,0
52,0,0,0,0,0
186,0,0,0,0,0
155,0,0,0,0,0
128,0,2,0,0,0
90,0,0,0,0,0
35,0,0,0,0,0
46,0,1,0,0,0
1,0,0,0,0,0
93,0,0,0,0,1
30,0,0,0,0,0
282,0,0,0,0,0
10,0,0,0,0,0
300,0,0,9,0,0
2945,0,0,0,0,0
9,0,0,0,0,0
96,0,0,0,0,0
34,0,0,0,0,1
63,0,0,0,0,0
35,0,0,0,0,0
10,0,0,0,0,0
239,0,2,0,0,0
42,0,0,0,0,0
3834,0,0,0,0,0
383,0,0,15,0,0
324,0,9,0,0,0
1895,0,0,4,0,0
180,0,0,0,0,0
90,0,0,1,0,0
195,0,1,0,0,0
12,0,0,0,0,0
224,0,3,0,0,0
49,0,0,3,0,1
44,0,0,0,0,0
12,0,0,0,0,1
55,0,2,0,0,0
508,0,0,13,0,0
148,0,0,0,0,0
42,0,1,0,0,0
39,0,1,0,0,0
50,0,0,0,0,0
93,0,1,2,0,0
9,0,0,0,0,1
39,0,0,0,0,0
502,0,1,1,0,0
270,0,0,1,0,0
63,0,0,0,0,0
165,0,0,0,0,0
12,0,0,0,0,0
19,0,0,0,0,1
15,0,0,0,0,0
120,0,3,0,0,0
85,0,0,1,0,0
56,0,0,1,0,0
175,0,0,0,0,0
205,0,0,0,0,0
471,0,1,0,0,0
253,0,0,1,0,0
23,0,0,0,0,0
68,0,1,0,0,0
32,0,0,2,0,0
146,0,0,0,0,0
102,0,0,0,0,0
164,0,0,0,0,0
382,0,0,0,0,0
130,0,0,0,0,0
6,0,0,0,0,0
39,0,3,0,0,0
45,0,3,0,0,0
18,0,0,0,0,0
10,0,0,0,0,0
1112,0,7,0,0,0
440,0,0,0,0,0
110,0,0,1,0,1
83,0,0,0,0,0
8,0,0,0,0,0
49,0,0,0,0,0
5,0,0,1,0,1
384,0,22,0,0,0
40,0,0,0,0,0
141,0,0,0,0,0
380,0,0,0,0,0
378,0,2,4,0,0
76,0,0,0,0,0
114,0,0,0,0,0
369,0,3,0,0,0
444,0,3,0,0,0
206,0,1,1,0,0
221,0,0,1,0,0
71,0,6,1,0,0
242,0,0,7,0,0
398,0,2,0,0,0
271,0,0,0,0,0
252,0,1,0,0,0
461,0,0,2,0,0
40,0,1,0,0,0
27,0,0,0,0,0
232,0,0,0,0,0
10,0,0,0,0,0
197,0,0,0,0,0
1729,0,0,0,0,0
52,0,0,0,0,0
137,0,0,0,0,0
205,0,2,0,0,0
134,0,3,0,0,0
43,0,0,2,0,0
300,0,2,0,0,0
418,0,4,0,0,0
97,0,0,0,0,0
104,0,1,0,0,0
72,0,0,0,0,0
11,0,0,0,0,0
81,0,0,1,0,1
558,0,2,11,0,0
40,0,0,0,0,0
715,0,0,0,0,0
250,0,1,0,0,0
158,0,1,0,0,0
24,0,0,0,0,0
748,0,2,1,0,0
23,0,0,0,0,1
6,0,0,0,0,1
13,0,0,0,0,0
0,0,0,0,0,0
99,0,0,0,0,0
73,0,0,1,0,1
6,0,0,0,0,0
53,0,0,0,0,0
61,0,0,0,0,0
284,0,1,0,0,0
33,0,0,2,0,0
313,0,0,0,0,1
7496,0,64,0,0,0
39,0,1,0,0,0
26,0,0,0,0,0
479,0,6,0,0,0
239,0,0,0,0,0
33,0,0,0,0,0
12,0,0,0,0,0
36,0,0,0,0,0
373,0,5,2,0,0
126,0,0,0,0,0
12,0,0,0,0,0
1309,0,0,0,0,0
36,0,0,0,0,0
11,0,0,0,0,0
40,0,0,0,0,0
96,0,0,0,0,0
0,0,0,0,0,0
1238,0,7,0,0,0
438,0,0,0,0,0
321,0,0,0,0,0
208,0,0,2,0,1
235,0,0,8,0,1
93,0,0,0,0,0
26,0,0,0,0,0
321,0,0,0,0,0
2,0,0,0,0,0
218,0,0,0,0,0
141,0,0,0,0,0
88,0,0,1,0,1
231,0,0,1,0,0
94,0,0,2,0,0
19,0,1,0,0,0
222,0,1,0,0,0
51,0,0,1,0,0
80,0,4,0,0,0
175,0,0,0,0,0
54,0,0,0,0,0
2567,0,5,0,0,0
388,0,1,3,0,0
32,0,0,2,0,0
2191,0,0,1112,0,0
197,0,0,0,0,0
71,0,1,1,0,0
33,0,0,1,0,1
48,0,2,3,0,1
64,0,1,0,0,0
6,0,0,0,0,0
28,0,0,0,0,0
15,0,0,0,0,0
56,0,0,0,0,0
39,0,6,1,0,0
144,0,0,0,0,0
37,0,0,0,0,0
187,0,3,1,0,0
278,0,1,0,0,0
311,0,0,0,0,0
61,0,0,0,0,0
28,0,0,0,0,0
1346,0,47,0,0,0
375,0,0,0,0,0
245,0,0,0,0,0
11,0,1,0,0,0
40,0,0,0,0,1
165,0,0,0,0,0
72,0,0,1,0,1
84,0,5,1,0,0
34,0,0,0,0,0
107,0,0,0,0,1
327,0,0,0,0,0
94,0,3,0,0,0
56,0,0,0,0,0
14,0,0,0,0,0
3,0,0,0,0,1
273,0,2,0,0,0
52,0,0,0,0,0
79,0,0,2,0,0
28,0,0,0,0,0
332,0,0,39,0,0
59,0,0,2,0,0
84,0,0,0,0,0
2371,0,0,0,0,0
115,0,0,0,0,0
115,0,0,0,0,0
121,0,0,2,0,1
105,0,0,5,0,0
176,0,0,0,0,0
287,0,0,0,0,0
62,0,0,1,0,0
52,0,2,0,0,0
28,0,0,0,0,1
152,0,1,0,0,0
18,0,0,0,0,0
1,0,0,0,0,1
1609,0,24,0,0,0
93,0,0,5,0,0
51,0,0,0,0,0
141,0,3,0,0,0
13,0,0,0,0,0
38,0,1,0,0,0
50,0,0,0,0,0
160,0,2,2,0,0
624,0,10,0,0,0
24,0,0,0,0,0
115,0,0,0,0,0
83,0,0,0,0,0
26,0,6,1,0,0
405,0,4,8,0,0
162,0,0,2,0,0
21,0,0,0,0,0
155,0,0,2,0,0
26,0,0,0,0,0
182,0,1,2,0,0
175,0,0,0,0,0
731,0,1,167,0,0
7,0,0,0,0,0
37,0,1,0,0,0
200,0,0,0,0,0
81,0,0,0,0,0
85,0,0,0,0,0
108,0,0,0,0,0
7,0,0,0,0,1
1026,0,132,0,0,0
164,0,0,0,0,1
291,0,4,2,0,0
679,0,5,0,0,0
46,0,2,0,0,1
5,0,0,0,0,0
42,0,0,0,0,0
431,0,0,0,0,0
6,0,0,0,0,0
24,0,0,1,0,1
26,0,0,0,0,1
123,0,0,2,0,0
42,0,1,0,0,0
48,0,0,0,0,1
6,0,0,0,0,0
248,0,0,4,0,0
142,0,1,0,0,0
268,0,3,0,0,0
62,0,0,0,0,0
211,0,0,0,0,0
76,0,3,0,0,0
97,0,0,0,0,0
121,0,0,0,0,1
206,0,0,0,0,0
33,0,0,0,0,0
101,0,0,0,0,0
52,0,0,3,0,0
165,0,0,0,0,0
15,0,1,0,0,0
9,0,0,0,0,0
186,0,0,2,0,0
66,0,0,0,0,0
22,0,0,0,0,0
88,0,0,0,0,0
936,0,8,2,0,0
85,0,0,0,0,0
133,0,0,0,0,0
538,0,0,0,0,0
233,0,0,0,0,0
32,0,0,0,0,0
156,0,2,0,0,1
359,0,0,0,0,0
90,0,0,0,0,0
48,0,0,0,0,0
4904,0,37,4,0,0
598,0,4,0,0,0
39,0,0,1,0,1
256,0,2,0,0,0
56,0,0,0,0,0
59,0,1,0,0,0
205,0,9,0,0,0
28,0,0,0,0,0
155,0,0,0,0,0
189,0,0,0,0,0
11,0,1,0,0,0
357,0,0,0,0,0
56,0,0,0,0,0
89,0,0,0,0,0
239,0,0,0,0,0
50,0,1,0,0,0
76,0,0,0,0,0
322,0,0,0,0,0
621,0,0,0,0,0
326,0,0,0,0,0
85,0,0,3,0,0
115,0,0,0,0,0
80,0,3,0,0,0
197,0,0,0,0,0
144,0,0,0,0,0
25,0,0,1,0,0
654,0,1,0,0,0
222,0,0,0,0,0
87,0,0,0,0,0
24,0,0,0,0,0
198,0,0,0,0,0
521,0,16,6,0,0
156,0,0,0,0,0
832,0,0,0,0,0
23,0,0,0,0,1
10,0,0,0,0,0
680,0,3,1,0,0
521,0,13,3,0,0
28,0,0,0,0,0
46,0,0,0,0,0
85,0,0,0,0,0
54,0,0,0,0,0
2572,0,0,0,0,0
344,0,0,0,0,0
8,0,0,0,0,0
469,0,32,0,0,0
2,0,0,0,0,0
55,0,2,0,0,0
21,0,0,0,0,0
93,0,4,0,0,0
137,0,0,1,0,0
246,0,0,0,0,0
20,0,0,0,0,0
122,0,0,0,0,0
96,0,0,1,0,0
65,0,0,0,0,0
453,0,0,9,0,0
1558,0,22,0,0,0
67,0,0,0,0,0
125,0,1,0,0,0
686,0,3,0,0,1
2356,0,0,2,0,0
28,0,0,1,0,0
4,0,0,0,0,0
9,0,0,0,0,0
2546,0,0,1216,0,0
2256,0,0,0,0,0
53,0,0,0,0,0
123,0,0,0,0,0
743,0,0,0,0,0
490,0,0,1,0,0
78,0,1,0,0,0
467,0,0,0,0,0
21,0,0,0,0,0
46,0,0,0,0,0
64,0,0,0,0,0
2,0,0,0,0,0
149,0,0,0,0,0
81,0,2,1,0,1
19,0,0,1,0,1
50,0,0,0,0,0
37,0,0,0,0,0
64,0,0,1,0,1
171,0,6,1,0,0
204,0,0,0,0,0
181,0,0,0,0,0
30,0,0,2,0,0
2607,0,0,0,0,0
150,0,0,0,0,1
545,0,1,15,0,0
34,0,0,0,0,0
12,0,0,0,0,0
10,0,0,0,0,0
554,0,0,0,0,0
160,0,0,0,0,0
166,0,0,0,0,0
243,0,0,0,0,0
63,0,1,0,0,0
374,0,4,0,0,0
44,0,0,0,0,0
7,0,0,0,0,0
22,0,0,0,0,0
121,0,0,0,0,0
20,0,0,0,0,0
148,0,0,0,0,0
314,0,1,0,0,0
89,0,0,0,0,0
32,0,1,0,0,0
228,0,0,0,0,0
10,0,0,0,0,0
6,0,0,0,0,0
101,0,0,0,0,0
117,0,0,0,0,0
73,0,0,0,0,0
120,0,1,0,0,0
530,0,0,0,0,0
60,0,0,3,0,0
772,0,0,0,0,0
161,0,0,1,0,0
39,0,0,0,0,0
144,0,1,0,0,0
37,0,0,1,0,0
95,0,0,0,0,0
119,0,0,0,0,0
58,0,0,1,0,0
737,0,32,3,0,0
109,0,0,0,0,0
20,0,0,0,0,0
132,0,0,1,0,0
128,0,8,0,0,0
13,0,2,0,0,0
36,0,0,0,0,0
34,0,0,0,0,0
148,0,10,0,0,0
9,0,0,0,0,0
101,0,1,1,0,1
110,0,0,0,0,0
55,0,1,0,0,0
83,0,0,0,0,0
31,0,1,0,0,0
33,0,1,0,0,0
230,0,0,2,0,0
110,0,0,0,0,0
51,0,0,0,0,0
344,0,0,0,0,0
99,0,0,0,0,0
30,0,0,0,0,0
348,0,2,0,0,0
288,0,0,0,0,0
53,0,0,0,0,0
58,0,0,0,0,0
1642,0,21,0,0,0
217,0,2,1,0,0
4,0,0,0,0,0
240,0,1,0,0,0
7,0,0,0,0,0
175,0,0,0,0,0
54,0,0,0,0,0
48,0,0,0,0,0
8,0,0,0,0,0
153,0,0,0,0,0
364,0,0,2,0,0
20,0,0,0,0,0
198,0,3,0,0,0
38,0,0,0,0,0
297,0,0,0,0,0
302,0,0,2,0,0
114,0,0,1,0,0
521,0,0,0,0,0
80,0,0,0,0,1
303,0,0,0,0,0
195,0,16,3,0,0
148,0,0,0,0,0
149,0,3,0,0,1
35,0,0,0,0,0
245,0,0,0,0,0
25,0,0,0,0,0
268,0,3,0,0,0
178,0,1,0,0,0
184,0,1,1,0,1
21,0,0,0,0,0
369,0,6,0,0,0
0,0,0,0,0,0
62,0,2,0,0,0
278,0,1,0,0,0
235,0,0,0,0,0
47,0,0,0,0,0
11,0,0,0,0,1
571,0,1,0,0,0
503,0,1,14,0,0
44,0,0,0,0,0
110,0,0,0,0,0
284,0,1,0,0,0
67,0,0,1,0,0
129,0,0,1,0,0
227,0,1,0,0,0
783,0,4,12,0,0
57,0,5,0,0,0
19,0,0,0,0,0
75,0,0,0,0,0
132,0,1,20,0,0
188,0,4,2,0,0
58,0,0,0,0,0
36,0,0,0,0,1
275,0,0,0,0,0
39,0,0,0,0,0
48,0,0,0,0,0
24,0,0,0,0,0
157,0,0,0,0,0
36,0,0,0,0,0
107,0,1,0,0,0
56,0,0,0,0,1
99,0,1,1,0,0
18,0,0,0,0,0
45,0,0,0,0,0
63,0,0,0,0,0
56,0,0,1,0,1
39,0,0,1,0,0
5,0,0,0,0,0
242,0,0,16,0,0
195,0,1,0,0,0
4,0,0,0,0,1
58,0,0,0,0,0
114,0,0,1,0,1
14,0,0,0,0,0
51,0,0,1,0,0
56,0,0,1,0,1
157,0,0,0,0,0
131,0,1,0,0,0
519,0,6,1,0,0
4,0,0,0,0,0
20,0,0,0,0,0
173,0,0,0,0,0
218,0,0,0,0,0
664,0,8,3,0,0
26,0,0,0,0,1
110,0,0,0,0,0
83,0,0,0,0,0
306,0,0,0,0,0
34,0,0,0,0,0
281,0,0,16,0,0
311,0,0,0,0,0
21,0,0,0,0,0
87,0,0,2,0,1
5,0,0,0,0,0
69,0,0,0,0,0
123,0,2,0,0,0
85,0,0,0,0,0
53,0,1,0,0,0
11,0,0,0,0,0
1306,0,0,20,0,0
17,0,0,0,0,0
406,0,0,2,0,0
23,0,0,0,0,0
316,0,0,0,0,0
9,0,0,0,0,0
32,0,0,0,0,0
96,0,1,1,0,1
44,0,0,1,0,1
36,0,0,0,0,0
25,0,0,0,0,0
15,0,0,0,0,0
42,0,0,0,0,0
118,0,0,0,0,0
755,0,32,6,0,0
14,0,0,0,0,0
186,0,0,2,0,0
32,0,0,0,0,0
291,0,6,1,0,0
1121,0,4,1,0,0
228,0,4,9,0,0
69,0,0,0,0,0
91,0,0,0,0,0
31,0,0,0,0,0
378,0,1,0,0,0
165,0,0,2,0,0
291,0,0,2,0,0
83,0,0,0,0,0
264,0,0,0,0,0
8,0,0,0,0,0
470,0,3,0,0,0
51,0,0,0,0,0
640,0,10,0,0,0
260,0,0,0,0,0
1,0,0,0,0,0
59,0,0,0,0,0
249,0,1,0,0,0
72,0,1,1,0,0
49,0,1,1,0,1
18,0,1,0,0,0
105,0,0,1,0,0
18,0,0,0,0,1
335,0,0,0,0,0
368,0,15,0,0,0
18,0,0,0,0,0
129,0,0,0,0,0
138,0,0,0,0,0
13,0,0,0,0,0
127,0,4,3,0,0
4,0,0,0,0,0
218,0,0,0,0,0
86,0,2,0,0,0
44,0,0,0,0,0
17,0,0,0,0,0
1542,0,2,2,0,0
86,0,0,0,0,0
93,0,1,0,0,0
24,0,0,0,0,0
214,0,6,0,0,0
293,0,0,0,0,0
30,0,0,0,0,0
18,0,0,0,0,0
93,0,0,0,0,0
55,0,0,0,0,0
90,0,0,0,0,0
18,0,0,0,0,0
117,0,1,0,0,0
126,0,0,0,0,0
8,0,0,0,0,0
77,0,0,0,0,0
18,0,0,0,0,1
30,0,0,2,0,0
55,0,2,0,0,0
80,0,0,0,0,0
120,0,1,0,0,0
166,0,0,0,0,0
65,0,0,1,0,0
87,0,0,0,0,0
403,0,0,0,0,0
78,0,0,0,0,0
61,0,0,0,0,0
115,0,0,1,0,0
9,0,0,0,0,0
323,0,0,54,0,0
52,0,0,0,0,0
84,0,0,0,0,0
18,0,0,0,0,0
167,0,2,0,0,0
387,0,0,0,0,0
39,0,0,0,0,0
35,0,0,2,0,0
71,0,3,0,0,0
1053,0,36,11,0,0
15,0,0,0,0,0
41,0,0,0,0,0
316,0,2,0,0,0
111,0,3,0,0,0
63,0,0,0,0,0
184,0,0,0,0,0
33,0,0,0,0,0
94,0,0,0,0,1
34,0,2,0,0,0
118,0,0,6,0,0
57,0,0,0,0,0
174,0,1,0,0,0
23,0,0,0,0,1
130,0,0,0,0,0
12,0,0,0,0,1
75,0,0,0,0,1
24,0,0,0,0,0
129,0,3,0,0,0
43,0,0,0,0,0
59,0,0,0,0,0
95,0,0,1,0,0
0,0,0,0,0,0
761,0,0,0,0,0
26,0,0,0,0,0
14,0,0,0,0,0
318,0,0,0,0,0
30,0,0,0,0,0
200,0,1,0,0,1
129,0,0,32,0,0
147,0,0,0,0,0
26,0,0,0,0,0
245,0,0,0,0,0
23,0,0,1,0,1
31,0,0,0,0,0
708,0,0,1,0,0
87,0,0,3,0,0
96,0,2,0,0,0
241,0,0,0,0,0
292,0,1,0,0,0
117,0,0,0,0,0
101,0,1,0,0,0
277,0,7,0,0,0
23,0,0,0,0,0
46,0,0,0,0,0
426,0,1,0,0,0
75,0,0,0,0,0
9,0,0,0,0,1
76,0,0,1,0,0
37,0,0,0,0,0
210,0,1,0,0,0
67,0,0,0,0,0
856,0,3,5,0,0
93,0,0,0,0,0
35,0,0,0,0,0
43,0,0,0,0,0
0,0,0,0,0,0
98,0,0,0,0,0
187,0,0,0,0,0
20,0,0,0,0,0
44,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
23,0,0,0,0,0
3,0,0,0,0,0
13,0,0,0,0,0
97,0,0,0,0,0
273,0,0,0,0,0
34,0,0,0,0,0
6,0,0,0,0,0
1619,0,0,0,0,0
125,0,0,0,0,0
330,0,0,0,0,0
77,0,2,0,0,0
212,0,0,2,0,0
35,0,0,2,0,1
145,0,0,0,0,0
37,0,0,0,0,0
101,0,0,0,0,0
9,0,0,0,0,0
20,0,0,0,0,0
9,0,0,0,0,0
36,0,0,0,0,0
63,0,0,0,0,0
10,0,1,0,0,0
121,0,3,0,0,0
24,0,0,0,0,0
1024,0,0,0,0,0
16,0,0,0,0,0
30,0,0,1,0,1
53,0,0,1,0,0
70,0,2,0,0,1
56,0,0,0,0,0
103,0,0,1,0,0
53,0,1,0,0,0
105,0,0,0,0,0
161,0,0,0,0,0
59,0,0,0,0,0
923,0,7,204,0,0
230,0,0,0,0,0
333,0,4,2,0,0
27,0,0,0,0,0
123,0,0,0,0,0
119,0,0,0,0,0
8,0,0,0,0,0
7,0,0,0,0,0
200,0,2,0,0,0
187,0,1,4,0,0
183,0,0,0,0,0
51,0,0,0,0,0
374,0,3,1,0,0
28,0,0,0,0,0
60,0,0,1,0,1
409,0,30,0,0,0
55,0,0,1,0,0
269,0,0,1,0,0
67,0,0,0,0,0
70,0,0,0,0,1
1066,0,3,0,0,0
6,0,0,0,0,0
81,0,0,0,0,0
253,0,1,1,0,0
73,0,0,0,0,0
26,0,0,0,0,1
25,0,0,0,0,0
15,0,0,0,0,0
1072,0,3,0,0,0
137,0,0,0,0,0
134,0,0,0,0,0
44,0,0,0,0,0
354,0,0,10,0,0
1751,0,25,0,0,0
187,0,0,0,0,0
186,0,0,1,0,0
50,0,0,0,0,0
432,0,0,0,0,0
6,0,1,0,0,0
1542,0,2,2,0,0
405,0,4,0,0,0
107,0,0,0,0,0
3383,0,18,0,0,0
590,0,4,4,0,0
43,0,0,0,0,0
470,0,3,0,0,0
56,0,0,0,0,0
1673,0,52,4,0,0
10,0,0,0,0,0
351,0,0,3,0,0
396,0,1,0,0,0
237,0,0,0,0,0
771,0,0,3,0,0
638,0,0,0,0,0
99,0,0,1,0,0
35,0,0,2,0,0
199,0,0,0,0,0
197,0,0,1,0,0
121,0,0,0,0,0
645,0,3,0,0,0
94,0,0,0,0,0
37,0,0,1,0,1
987,0,0,0,0,0
371,0,0,0,0,0
415,0,0,0,0,0
21,0,0,0,0,0
235,0,0,0,0,0
59,0,0,2,0,0
38,0,0,1,0,0
501,0,0,0,0,0
405,0,0,0,0,0
39,0,0,0,0,0
127,0,2,0,0,0
53,0,0,0,0,1
71,0,0,0,0,0
86,0,0,4,0,0
21,0,0,0,0,0
141,0,0,0,0,0
83,0,0,0,0,0
141,0,0,0,0,0
137,0,0,0,0,0
174,0,2,0,0,0
31,0,0,2,0,0
96,0,0,0,0,0
375,0,7,0,0,0
55,0,3,0,0,0
57,0,0,0,0,0
30,0,0,0,0,0
340,0,0,0,0,0
434,0,0,4,0,0
457,0,0,0,0,1
24,0,0,0,0,0
10,0,0,0,0,0
69,0,2,3,0,0
116,0,1,0,0,0
61,0,0,0,0,0
923,0,0,0,0,0
117,0,0,0,0,0
265,0,9,20,0,0
143,0,4,3,0,0
331,0,0,0,0,0
41,0,0,0,0,1
146,0,0,6,0,0
56,0,0,0,0,0
19,0,0,0,0,0
48,0,0,0,0,0
184,0,0,0,0,0
45,0,0,0,0,0
55,0,2,0,0,0
228,0,2,0,0,0
185,0,2,0,0,0
132,0,0,0,0,0
61,0,0,1,0,0
123,0,0,0,0,0
24,0,0,1,0,0
103,0,2,0,0,0
16,0,0,0,0,0
124,0,0,0,0,0
444,0,1,0,0,0
68,0,0,0,0,0
772,0,0,0,0,0
34,0,0,6,0,0
5,0,0,0,0,0
147,0,0,0,0,0
256,0,0,0,0,0
59,0,0,0,0,0
148,0,3,6,0,1
754,0,0,0,0,0
469,0,32,0,0,0
457,51,0,1,0,1
157,0,2,0,0,1
108,0,0,0,0,0
40,0,2,2,0,1
273,0,2,0,0,0
57,0,0,0,0,0
58,0,0,0,0,0
30,0,0,0,0,0
30,0,0,1,0,1
287,0,0,0,0,0
191,0,1,0,0,0
149,0,0,0,0,0
215,0,0,0,0,0
23,0,0,0,0,0
129,0,1,0,0,0
11,0,0,0,0,0
98,0,1,3,0,0
77,0,1,0,0,0
70,0,0,2,0,0
23,0,0,0,0,0
156,0,1,0,0,1
84,0,0,1,0,0
11,0,0,0,0,0
190,0,0,0,0,0
78,0,0,0,0,0
154,0,5,2,0,0
7696,0,0,0,0,0
115,0,2,2,0,0
114,0,0,0,0,0
167,0,2,0,0,1
832,0,0,0,0,0
256,0,0,0,0,0
3,0,0,0,0,0
163,0,0,0,0,0
184,0,0,0,0,0
69,0,0,0,0,0
81,0,0,0,0,0
275,0,2,4,0,0
64,0,3,0,0,1
327,0,0,0,0,0
7,0,0,0,0,0
17,0,0,0,0,0
118,0,4,5,0,0
522,0,0,0,0,0
119,0,0,0,0,0
189,0,0,16,0,0
120,0,0,0,0,0
64,0,0,0,0,0
143,0,0,0,0,0
148,0,10,0,0,0
26,0,0,0,0,0
12,0,0,0,0,0
188,0,0,0,0,0
99,0,0,1,0,0
100,0,0,0,0,0
140,0,0,0,0,0
72,0,0,0,0,0
253,0,0,1,0,0
78,0,0,0,0,0
19,0,0,0,0,0
179,0,0,0,0,0
56,0,0,0,0,0
50,0,2,0,0,0
2737,0,7,0,0,0
240,0,1,0,0,0
108,0,3,0,0,0
179,0,4,0,0,0
294,0,0,0,0,0
242,0,0,0,0,0
19,0,0,0,0,0
44,0,0,0,0,0
429,0,0,0,0,0
678,0,4,4,0,0
23,0,0,0,0,1
191,0,1,0,0,0
326,0,10,0,0,0
53,0,0,0,0,0
59,0,0,0,0,0
3,0,0,0,0,0
165,0,0,0,0,0
95,0,0,0,0,0
298,0,0,0,0,0
217,0,1,0,0,0
2237,0,0,0,0,0
958,0,1,0,0,0
418,0,0,0,0,0
67,0,0,0,0,0
46,0,0,0,0,0
131,0,0,0,0,0
1,0,0,0,0,0
171,0,0,0,0,0
133,0,0,0,0,1
125,0,3,0,0,0
68,0,0,0,0,0
136,0,0,21,0,0
265,0,2,0,0,0
17,0,0,0,0,0
32,0,0,2,0,0
41,0,0,0,0,0
251,0,0,0,0,0
139,0,3,6,0,1
908,0,0,0,0,0
125,0,0,0,0,0
25,0,0,0,0,1
1042,0,0,1,0,0
60,0,0,0,0,0
113,0,0,2,0,0
43,0,0,0,0,0
76,0,0,0,0,0
484,0,0,0,0,0
80,0,0,0,0,0
33,0,0,0,0,1
295,0,7,0,0,0
5,0,0,0,0,0
21,0,0,0,0,0
40,0,1,0,0,0
10,0,0,0,0,0
59,0,0,0,0,0
100,0,0,1,0,1
35,0,0,0,0,0
125,0,0,0,0,0
144,0,0,0,0,0
318,0,0,0,0,0
36,0,0,0,0,0
